Iteration	Xl	Xu	f(Xl)	f(Xu)	Xr	Relative Apporximate Error
58 13.377962 20.000000 -0.010886 0.734000 13.474736 -0.010689 0.718186
59 13.474736 20.000000 -0.010689 0.734000 13.568397 -0.010489 0.690285
60 13.568397 20.000000 -0.010489 0.734000 13.659015 -0.010288 0.663430
61 13.659015 20.000000 -0.010288 0.734000 13.746660 -0.010084 0.637577
62 13.746660 20.000000 -0.010084 0.734000 13.831403 -0.009877 0.612683
63 13.831403 20.000000 -0.009877 0.734000 13.913312 -0.009670 0.588709
64 13.913312 20.000000 -0.009670 0.734000 13.992456 -0.009461 0.565617
65 13.992456 20.000000 -0.009461 0.734000 14.068902 -0.009250 0.543373
66 14.068902 20.000000 -0.009250 0.734000 14.142719 -0.009039 0.521945
67 14.142719 20.000000 -0.009039 0.734000 14.213974 -0.008827 0.501300
68 14.213974 20.000000 -0.008827 0.734000 14.282733 -0.008615 0.481411
69 14.282733 20.000000 -0.008615 0.734000 14.349061 -0.008403 0.462248
70 14.349061 20.000000 -0.008403 0.734000 14.413024 -0.008191 0.443788
71 14.413024 20.000000 -0.008191 0.734000 14.474687 -0.007980 0.426003
72 14.474687 20.000000 -0.007980 0.734000 14.534112 -0.007770 0.408871
73 14.534112 20.000000 -0.007770 0.734000 14.591365 -0.007560 0.392369
74 14.591365 20.000000 -0.007560 0.734000 14.646505 -0.007352 0.376476
75 14.646505 20.000000 -0.007352 0.734000 14.699596 -0.007145 0.361170
76 14.699596 20.000000 -0.007145 0.734000 14.750697 -0.006941 0.346432
77 14.750697 20.000000 -0.006941 0.734000 14.799868 -0.006738 0.332243
78 14.799868 20.000000 -0.006738 0.734000 14.847169 -0.006537 0.318584
79 14.847169 20.000000 -0.006537 0.734000 14.892657 -0.006339 0.305438
80 14.892657 20.000000 -0.006339 0.734000 14.936388 -0.006144 0.292787
81 14.936388 20.000000 -0.006144 0.734000 14.978420 -0.005951 0.280616
82 14.978420 20.000000 -0.005951 0.734000 15.018807 -0.005762 0.268908
83 15.018807 20.000000 -0.005762 0.734000 15.057603 -0.005575 0.257648
84 15.057603 20.000000 -0.005575 0.734000 15.094860 -0.005392 0.246821
85 15.094860 20.000000 -0.005392 0.734000 15.130631 -0.005212 0.236412
86 15.130631 20.000000 -0.005212 0.734000 15.164965 -0.005036 0.226408
87 15.164965 20.000000 -0.005036 0.734000 15.197913 -0.004864 0.216794
88 15.197913 20.000000 -0.004864 0.734000 15.229523 -0.004695 0.207557
89 15.229523 20.000000 -0.004695 0.734000 15.259842 -0.004530 0.198685
90 15.259842 20.000000 -0.004530 0.734000 15.288916 -0.004369 0.190164
91 15.288916 20.000000 -0.004369 0.734000 15.316790 -0.004212 0.181984
92 15.316790 20.000000 -0.004212 0.734000 15.343508 -0.004058 0.174131
93 15.343508 20.000000 -0.004058 0.734000 15.369112 -0.003909 0.166594
94 15.369112 20.000000 -0.003909 0.734000 15.393644 -0.003764 0.159362
95 15.393644 20.000000 -0.003764 0.734000 15.417143 -0.003622 0.152425
96 15.417143 20.000000 -0.003622 0.734000 15.439650 -0.003485 0.145771
97 15.439650 20.000000 -0.003485 0.734000 15.461202 -0.003352 0.139391
98 15.461202 20.000000 -0.003352 0.734000 15.481835 -0.003223 0.133274
99 15.481835 20.000000 -0.003223 0.734000 15.501585 -0.003097 0.127410
100 15.501585 20.000000 -0.003097 0.734000 15.520488 -0.002976 0.121791
101 15.520488 20.000000 -0.002976 0.734000 15.538576 -0.002858 0.116407
102 15.538576 20.000000 -0.002858 0.734000 15.555882 -0.002744 0.111248
103 15.555882 20.000000 -0.002744 0.734000 15.572436 -0.002634 0.106308
104 15.572436 20.000000 -0.002634 0.734000 15.588270 -0.002528 0.101577
105 15.588270 20.000000 -0.002528 0.734000 15.603413 -0.002425 0.097046
106 15.603413 20.000000 -0.002425 0.734000 15.617892 -0.002326 0.092710
107 15.617892 20.000000 -0.002326 0.734000 15.631735 -0.002230 0.088559
108 15.631735 20.000000 -0.002230 0.734000 15.644969 -0.002138 0.084586
109 15.644969 20.000000 -0.002138 0.734000 15.657618 -0.002049 0.080785
110 15.657618 20.000000 -0.002049 0.734000 15.669707 -0.001963 0.077148
111 15.669707 20.000000 -0.001963 0.734000 15.681259 -0.001881 0.073669
112 15.681259 20.000000 -0.001881 0.734000 15.692297 -0.001801 0.070342
113 15.692297 20.000000 -0.001801 0.734000 15.702843 -0.001725 0.067160
114 15.702843 20.000000 -0.001725 0.734000 15.712918 -0.001651 0.064118
115 15.712918 20.000000 -0.001651 0.734000 15.722542 -0.001581 0.061209
116 15.722542 20.000000 -0.001581 0.734000 15.731733 -0.001513 0.058428
117 15.731733 20.000000 -0.001513 0.734000 15.740512 -0.001447 0.055770
118 15.740512 20.000000 -0.001447 0.734000 15.748895 -0.001385 0.053230
119 15.748895 20.000000 -0.001385 0.734000 15.756900 -0.001325 0.050803
120 15.756900 20.000000 -0.001325 0.734000 15.764543 -0.001267 0.048484
121 15.764543 20.000000 -0.001267 0.734000 15.771841 -0.001211 0.046268
122 15.771841 20.000000 -0.001211 0.734000 15.778807 -0.001158 0.044151
123 15.778807 20.000000 -0.001158 0.734000 15.785457 -0.001107 0.042128
124 15.785457 20.000000 -0.001107 0.734000 15.791805 -0.001058 0.040197
125 15.791805 20.000000 -0.001058 0.734000 15.797864 -0.001011 0.038352
126 15.797864 20.000000 -0.001011 0.734000 15.803647 -0.000967 0.036591
127 15.803647 20.000000 -0.000967 0.734000 15.809165 -0.000924 0.034909
128 15.809165 20.000000 -0.000924 0.734000 15.814432 -0.000882 0.033303
129 15.814432 20.000000 -0.000882 0.734000 15.819458 -0.000843 0.031769
130 15.819458 20.000000 -0.000843 0.734000 15.824253 -0.000805 0.030305
131 15.824253 20.000000 -0.000805 0.734000 15.828829 -0.000769 0.028908
132 15.828829 20.000000 -0.000769 0.734000 15.833195 -0.000734 0.027574
133 15.833195 20.000000 -0.000734 0.734000 15.837360 -0.000701 0.026300
134 15.837360 20.000000 -0.000701 0.734000 15.841334 -0.000670 0.025085
135 15.841334 20.000000 -0.000670 0.734000 15.845125 -0.000639 0.023925
136 15.845125 20.000000 -0.000639 0.734000 15.848741 -0.000610 0.022819
137 15.848741 20.000000 -0.000610 0.734000 15.852191 -0.000583 0.021762
138 15.852191 20.000000 -0.000583 0.734000 15.855482 -0.000556 0.020755
139 15.855482 20.000000 -0.000556 0.734000 15.858621 -0.000531 0.019793
140 15.858621 20.000000 -0.000531 0.734000 15.861615 -0.000507 0.018875
141 15.861615 20.000000 -0.000507 0.734000 15.864470 -0.000484 0.018000
142 15.864470 20.000000 -0.000484 0.734000 15.867194 -0.000462 0.017165
143 15.867194 20.000000 -0.000462 0.734000 15.869791 -0.000441 0.016368
144 15.869791 20.000000 -0.000441 0.734000 15.872269 -0.000420 0.015608
145 15.872269 20.000000 -0.000420 0.734000 15.874631 -0.000401 0.014883
146 15.874631 20.000000 -0.000401 0.734000 15.876884 -0.000383 0.014191
147 15.876884 20.000000 -0.000383 0.734000 15.879033 -0.000365 0.013531
148 15.879033 20.000000 -0.000365 0.734000 15.881082 -0.000348 0.012902
149 15.881082 20.000000 -0.000348 0.734000 15.883036 -0.000332 0.012302
150 15.883036 20.000000 -0.000332 0.734000 15.884899 -0.000317 0.011730
151 15.884899 20.000000 -0.000317 0.734000 15.886676 -0.000302 0.011184
152 15.886676 20.000000 -0.000302 0.734000 15.888370 -0.000288 0.010663
153 15.888370 20.000000 -0.000288 0.734000 15.889986 -0.000275 0.010166
154 15.889986 20.000000 -0.000275 0.734000 15.891526 -0.000262 0.009693
155 15.891526 20.000000 -0.000262 0.734000 15.892995 -0.000250 0.009241
156 15.892995 20.000000 -0.000250 0.734000 15.894395 -0.000239 0.008810
157 15.894395 20.000000 -0.000239 0.734000 15.895730 -0.000228 0.008400
158 15.895730 20.000000 -0.000228 0.734000 15.897003 -0.000217 0.008008
159 15.897003 20.000000 -0.000217 0.734000 15.898217 -0.000207 0.007635
160 15.898217 20.000000 -0.000207 0.734000 15.899374 -0.000198 0.007278
161 15.899374 20.000000 -0.000198 0.734000 15.900477 -0.000188 0.006939
162 15.900477 20.000000 -0.000188 0.734000 15.901529 -0.000180 0.006615
163 15.901529 20.000000 -0.000180 0.734000 15.902532 -0.000171 0.006306
164 15.902532 20.000000 -0.000171 0.734000 15.903488 -0.000163 0.006012
165 15.903488 20.000000 -0.000163 0.734000 15.904400 -0.000156 0.005731
166 15.904400 20.000000 -0.000156 0.734000 15.905269 -0.000149 0.005464
167 15.905269 20.000000 -0.000149 0.734000 15.906097 -0.000142 0.005209
168 15.906097 20.000000 -0.000142 0.734000 15.906887 -0.000135 0.004965
169 15.906887 20.000000 -0.000135 0.734000 15.907640 -0.000129 0.004733
170 15.907640 20.000000 -0.000129 0.734000 15.908358 -0.000123 0.004512
171 15.908358 20.000000 -0.000123 0.734000 15.909042 -0.000117 0.004301
172 15.909042 20.000000 -0.000117 0.734000 15.909695 -0.000112 0.004100
173 15.909695 20.000000 -0.000112 0.734000 15.910317 -0.000106 0.003909
174 15.910317 20.000000 -0.000106 0.734000 15.910909 -0.000101 0.003726
175 15.910909 20.000000 -0.000101 0.734000 15.911475 -0.000097 0.003552
176 15.911475 20.000000 -0.000097 0.734000 15.912013 -0.000092 0.003386
177 15.912013 20.000000 -0.000092 0.734000 15.912527 -0.000088 0.003228
178 15.912527 20.000000 -0.000088 0.734000 15.913017 -0.000084 0.003077
179 15.913017 20.000000 -0.000084 0.734000 15.913483 -0.000080 0.002933
180 15.913483 20.000000 -0.000080 0.734000 15.913928 -0.000076 0.002796
181 15.913928 20.000000 -0.000076 0.734000 15.914352 -0.000073 0.002665
182 15.914352 20.000000 -0.000073 0.734000 15.914757 -0.000069 0.002540
183 15.914757 20.000000 -0.000069 0.734000 15.915142 -0.000066 0.002422
184 15.915142 20.000000 -0.000066 0.734000 15.915509 -0.000063 0.002308
185 15.915509 20.000000 -0.000063 0.734000 15.915860 -0.000060 0.002200
186 15.915860 20.000000 -0.000060 0.734000 15.916194 -0.000057 0.002097
187 15.916194 20.000000 -0.000057 0.734000 15.916512 -0.000055 0.001999
188 15.916512 20.000000 -0.000055 0.734000 15.916815 -0.000052 0.001906
189 15.916815 20.000000 -0.000052 0.734000 15.917104 -0.000050 0.001817
190 15.917104 20.000000 -0.000050 0.734000 15.917380 -0.000047 0.001732
191 15.917380 20.000000 -0.000047 0.734000 15.917643 -0.000045 0.001651
192 15.917643 20.000000 -0.000045 0.734000 15.917893 -0.000043 0.001573
193 15.917893 20.000000 -0.000043 0.734000 15.918132 -0.000041 0.001500
194 15.918132 20.000000 -0.000041 0.734000 15.918359 -0.000039 0.001430
195 15.918359 20.000000 -0.000039 0.734000 15.918576 -0.000037 0.001363
196 15.918576 20.000000 -0.000037 0.734000 15.918783 -0.000035 0.001299
197 15.918783 20.000000 -0.000035 0.734000 15.918980 -0.000034 0.001238
198 15.918980 20.000000 -0.000034 0.734000 15.919168 -0.000032 0.001180
199 15.919168 20.000000 -0.000032 0.734000 15.919347 -0.000031 0.001125
200 15.919347 20.000000 -0.000031 0.734000 15.919518 -0.000029 0.001072
201 15.919518 20.000000 -0.000029 0.734000 15.919681 -0.000028 0.001022
202 15.919681 20.000000 -0.000028 0.734000 15.919836 -0.000027 0.000974
203 15.919836 20.000000 -0.000027 0.734000 15.919984 -0.000025 0.000929
204 15.919984 20.000000 -0.000025 0.734000 15.920125 -0.000024 0.000885
205 15.920125 20.000000 -0.000024 0.734000 15.920259 -0.000023 0.000844
206 15.920259 20.000000 -0.000023 0.734000 15.920387 -0.000022 0.000804
207 15.920387 20.000000 -0.000022 0.734000 15.920509 -0.000021 0.000767
208 15.920509 20.000000 -0.000021 0.734000 15.920625 -0.000020 0.000731
209 15.920625 20.000000 -0.000020 0.734000 15.920736 -0.000019 0.000697
210 15.920736 20.000000 -0.000019 0.734000 15.920842 -0.000018 0.000664
211 15.920842 20.000000 -0.000018 0.734000 15.920943 -0.000017 0.000633
212 15.920943 20.000000 -0.000017 0.734000 15.921039 -0.000016 0.000603
213 15.921039 20.000000 -0.000016 0.734000 15.921130 -0.000016 0.000575
214 15.921130 20.000000 -0.000016 0.734000 15.921218 -0.000015 0.000548
215 15.921218 20.000000 -0.000015 0.734000 15.921301 -0.000014 0.000522
216 15.921301 20.000000 -0.000014 0.734000 15.921380 -0.000014 0.000498
217 15.921380 20.000000 -0.000014 0.734000 15.921456 -0.000013 0.000475
218 15.921456 20.000000 -0.000013 0.734000 15.921528 -0.000012 0.000452
219 15.921528 20.000000 -0.000012 0.734000 15.921596 -0.000012 0.000431
220 15.921596 20.000000 -0.000012 0.734000 15.921662 -0.000011 0.000411
221 15.921662 20.000000 -0.000011 0.734000 15.921724 -0.000011 0.000392
222 15.921724 20.000000 -0.000011 0.734000 15.921784 -0.000010 0.000373
223 15.921784 20.000000 -0.000010 0.734000 15.921840 -0.000010 0.000356
224 15.921840 20.000000 -0.000010 0.734000 15.921894 -0.000009 0.000339
225 15.921894 20.000000 -0.000009 0.734000 15.921946 -0.000009 0.000323
226 15.921946 20.000000 -0.000009 0.734000 15.921995 -0.000008 0.000308
227 15.921995 20.000000 -0.000008 0.734000 15.922042 -0.000008 0.000294
228 15.922042 20.000000 -0.000008 0.734000 15.922086 -0.000008 0.000280
229 15.922086 20.000000 -0.000008 0.734000 15.922129 -0.000007 0.000267
230 15.922129 20.000000 -0.000007 0.734000 15.922169 -0.000007 0.000254
231 15.922169 20.000000 -0.000007 0.734000 15.922208 -0.000007 0.000243
232 15.922208 20.000000 -0.000007 0.734000 15.922245 -0.000006 0.000231
233 15.922245 20.000000 -0.000006 0.734000 15.922280 -0.000006 0.000220
234 15.922280 20.000000 -0.000006 0.734000 15.922313 -0.000006 0.000210
235 15.922313 20.000000 -0.000006 0.734000 15.922345 -0.000005 0.000200
236 15.922345 20.000000 -0.000005 0.734000 15.922375 -0.000005 0.000191
237 15.922375 20.000000 -0.000005 0.734000 15.922404 -0.000005 0.000182
238 15.922404 20.000000 -0.000005 0.734000 15.922432 -0.000005 0.000173
239 15.922432 20.000000 -0.000005 0.734000 15.922458 -0.000005 0.000165
240 15.922458 20.000000 -0.000005 0.734000 15.922483 -0.000004 0.000158
241 15.922483 20.000000 -0.000004 0.734000 15.922507 -0.000004 0.000150
242 15.922507 20.000000 -0.000004 0.734000 15.922530 -0.000004 0.000143
243 15.922530 20.000000 -0.000004 0.734000 15.922552 -0.000004 0.000136
244 15.922552 20.000000 -0.000004 0.734000 15.922573 -0.000004 0.000130
245 15.922573 20.000000 -0.000004 0.734000 15.922592 -0.000003 0.000124
246 15.922592 20.000000 -0.000003 0.734000 15.922611 -0.000003 0.000118
247 15.922611 20.000000 -0.000003 0.734000 15.922629 -0.000003 0.000113
248 15.922629 20.000000 -0.000003 0.734000 15.922646 -0.000003 0.000107
249 15.922646 20.000000 -0.000003 0.734000 15.922662 -0.000003 0.000102
250 15.922662 20.000000 -0.000003 0.734000 15.922678 -0.000003 0.000098
251 15.922678 20.000000 -0.000003 0.734000 15.922693 -0.000003 0.000093
252 15.922693 20.000000 -0.000003 0.734000 15.922707 -0.000002 0.000089
253 15.922707 20.000000 -0.000002 0.734000 15.922720 -0.000002 0.000084
254 15.922720 20.000000 -0.000002 0.734000 15.922733 -0.000002 0.000080
255 15.922733 20.000000 -0.000002 0.734000 15.922745 -0.000002 0.000077
256 15.922745 20.000000 -0.000002 0.734000 15.922757 -0.000002 0.000073
257 15.922757 20.000000 -0.000002 0.734000 15.922768 -0.000002 0.000070
258 15.922768 20.000000 -0.000002 0.734000 15.922779 -0.000002 0.000066
259 15.922779 20.000000 -0.000002 0.734000 15.922789 -0.000002 0.000063
260 15.922789 20.000000 -0.000002 0.734000 15.922798 -0.000002 0.000060
261 15.922798 20.000000 -0.000002 0.734000 15.922808 -0.000002 0.000058
262 15.922808 20.000000 -0.000002 0.734000 15.922816 -0.000001 0.000055
263 15.922816 20.000000 -0.000001 0.734000 15.922825 -0.000001 0.000052
264 15.922825 20.000000 -0.000001 0.734000 15.922833 -0.000001 0.000050
265 15.922833 20.000000 -0.000001 0.734000 15.922840 -0.000001 0.000047
266 15.922840 20.000000 -0.000001 0.734000 15.922847 -0.000001 0.000045
267 15.922847 20.000000 -0.000001 0.734000 15.922854 -0.000001 0.000043
268 15.922854 20.000000 -0.000001 0.734000 15.922861 -0.000001 0.000041
269 15.922861 20.000000 -0.000001 0.734000 15.922867 -0.000001 0.000039
270 15.922867 20.000000 -0.000001 0.734000 15.922873 -0.000001 0.000037
271 15.922873 20.000000 -0.000001 0.734000 15.922879 -0.000001 0.000036
272 15.922879 20.000000 -0.000001 0.734000 15.922884 -0.000001 0.000034
273 15.922884 20.000000 -0.000001 0.734000 15.922889 -0.000001 0.000032
274 15.922889 20.000000 -0.000001 0.734000 15.922894 -0.000001 0.000031
275 15.922894 20.000000 -0.000001 0.734000 15.922899 -0.000001 0.000029
276 15.922899 20.000000 -0.000001 0.734000 15.922903 -0.000001 0.000028
277 15.922903 20.000000 -0.000001 0.734000 15.922907 -0.000001 0.000027
278 15.922907 20.000000 -0.000001 0.734000 15.922911 -0.000001 0.000025
279 15.922911 20.000000 -0.000001 0.734000 15.922915 -0.000001 0.000024
280 15.922915 20.000000 -0.000001 0.734000 15.922919 -0.000001 0.000023
281 15.922919 20.000000 -0.000001 0.734000 15.922923 -0.000001 0.000022
282 15.922923 20.000000 -0.000001 0.734000 15.922926 -0.000001 0.000021
283 15.922926 20.000000 -0.000001 0.734000 15.922929 -0.000001 0.000020
284 15.922929 20.000000 -0.000001 0.734000 15.922932 -0.000001 0.000019
285 15.922932 20.000000 -0.000001 0.734000 15.922935 -0.000000 0.000018
286 15.922935 20.000000 -0.000000 0.734000 15.922938 -0.000000 0.000017
287 15.922938 20.000000 -0.000000 0.734000 15.922940 -0.000000 0.000017
288 15.922940 20.000000 -0.000000 0.734000 15.922943 -0.000000 0.000016
289 15.922943 20.000000 -0.000000 0.734000 15.922945 -0.000000 0.000015
290 15.922945 20.000000 -0.000000 0.734000 15.922948 -0.000000 0.000014
291 15.922948 20.000000 -0.000000 0.734000 15.922950 -0.000000 0.000014
292 15.922950 20.000000 -0.000000 0.734000 15.922952 -0.000000 0.000013
293 15.922952 20.000000 -0.000000 0.734000 15.922954 -0.000000 0.000012
294 15.922954 20.000000 -0.000000 0.734000 15.922956 -0.000000 0.000012
295 15.922956 20.000000 -0.000000 0.734000 15.922958 -0.000000 0.000011
296 15.922958 20.000000 -0.000000 0.734000 15.922959 -0.000000 0.000011
297 15.922959 20.000000 -0.000000 0.734000 15.922961 -0.000000 0.000010
298 15.922961 20.000000 -0.000000 0.734000 15.922962 -0.000000 0.000010
299 15.922962 20.000000 -0.000000 0.734000 15.922964 -0.000000 0.000009
300 15.922964 20.000000 -0.000000 0.734000 15.922965 -0.000000 0.000009
301 15.922965 20.000000 -0.000000 0.734000 15.922967 -0.000000 0.000008
302 15.922967 20.000000 -0.000000 0.734000 15.922968 -0.000000 0.000008
303 15.922968 20.000000 -0.000000 0.734000 15.922969 -0.000000 0.000008
304 15.922969 20.000000 -0.000000 0.734000 15.922970 -0.000000 0.000007
305 15.922970 20.000000 -0.000000 0.734000 15.922971 -0.000000 0.000007
306 15.922971 20.000000 -0.000000 0.734000 15.922972 -0.000000 0.000007
307 15.922972 20.000000 -0.000000 0.734000 15.922973 -0.000000 0.000006
308 15.922973 20.000000 -0.000000 0.734000 15.922974 -0.000000 0.000006
309 15.922974 20.000000 -0.000000 0.734000 15.922975 -0.000000 0.000006
310 15.922975 20.000000 -0.000000 0.734000 15.922976 -0.000000 0.000005
311 15.922976 20.000000 -0.000000 0.734000 15.922977 -0.000000 0.000005
312 15.922977 20.000000 -0.000000 0.734000 15.922978 -0.000000 0.000005
313 15.922978 20.000000 -0.000000 0.734000 15.922979 -0.000000 0.000005
314 15.922979 20.000000 -0.000000 0.734000 15.922979 -0.000000 0.000005
315 15.922979 20.000000 -0.000000 0.734000 15.922980 -0.000000 0.000004
316 15.922980 20.000000 -0.000000 0.734000 15.922981 -0.000000 0.000004
317 15.922981 20.000000 -0.000000 0.734000 15.922981 -0.000000 0.000004
318 15.922981 20.000000 -0.000000 0.734000 15.922982 -0.000000 0.000004
319 15.922982 20.000000 -0.000000 0.734000 15.922982 -0.000000 0.000004
320 15.922982 20.000000 -0.000000 0.734000 15.922983 -0.000000 0.000003
321 15.922983 20.000000 -0.000000 0.734000 15.922984 -0.000000 0.000003
322 15.922984 20.000000 -0.000000 0.734000 15.922984 -0.000000 0.000003
323 15.922984 20.000000 -0.000000 0.734000 15.922984 -0.000000 0.000003
324 15.922984 20.000000 -0.000000 0.734000 15.922985 -0.000000 0.000003
325 15.922985 20.000000 -0.000000 0.734000 15.922985 -0.000000 0.000003
326 15.922985 20.000000 -0.000000 0.734000 15.922986 -0.000000 0.000003
327 15.922986 20.000000 -0.000000 0.734000 15.922986 -0.000000 0.000002
328 15.922986 20.000000 -0.000000 0.734000 15.922987 -0.000000 0.000002
329 15.922987 20.000000 -0.000000 0.734000 15.922987 -0.000000 0.000002
330 15.922987 20.000000 -0.000000 0.734000 15.922987 -0.000000 0.000002
331 15.922987 20.000000 -0.000000 0.734000 15.922988 -0.000000 0.000002
332 15.922988 20.000000 -0.000000 0.734000 15.922988 -0.000000 0.000002
333 15.922988 20.000000 -0.000000 0.734000 15.922988 -0.000000 0.000002
334 15.922988 20.000000 -0.000000 0.734000 15.922988 -0.000000 0.000002
335 15.922988 20.000000 -0.000000 0.734000 15.922989 -0.000000 0.000002
336 15.922989 20.000000 -0.000000 0.734000 15.922989 -0.000000 0.000002
337 15.922989 20.000000 -0.000000 0.734000 15.922989 -0.000000 0.000002
338 15.922989 20.000000 -0.000000 0.734000 15.922989 -0.000000 0.000001
339 15.922989 20.000000 -0.000000 0.734000 15.922990 -0.000000 0.000001
340 15.922990 20.000000 -0.000000 0.734000 15.922990 -0.000000 0.000001
341 15.922990 20.000000 -0.000000 0.734000 15.922990 -0.000000 0.000001
342 15.922990 20.000000 -0.000000 0.734000 15.922990 -0.000000 0.000001
343 15.922990 20.000000 -0.000000 0.734000 15.922990 -0.000000 0.000001
344 15.922990 20.000000 -0.000000 0.734000 15.922991 -0.000000 0.000001
345 15.922991 20.000000 -0.000000 0.734000 15.922991 -0.000000 0.000001
346 15.922991 20.000000 -0.000000 0.734000 15.922991 -0.000000 0.000001
